收款编号,发票编号,收款日期,收款金额
S02675,F002056,2019/4/26,1220.3745120000003
S02676,F002057,2019/1/27,6707.1900000000005
S02677,F002058,2018/12/25,8312.22
S02678,F002059,2019/6/20,5495.0
S02679,F002060,2019/2/10,6499.08
S02680,F002061,2019/8/25,3625.6
S02681,F002062,2019/4/10,9408.61
S02682,F002063,2018/12/25,6123.89
S02683,F002064,2018/12/28,14453.06
S02684,F002065,2018/12/10,2990.79
S02685,F002066,2019/5/28,5438.400000000001
S02686,F002067,2018/12/15,3995.75
S02687,F002068,2018/12/14,6536.43
S02688,F002069,2019/8/3,15522.829999999998
S02689,F002070,2018/12/21,1089.6825
S02690,F002070,2019/2/6,3648.0675
S02691,F002071,2018/12/23,5366.7
S02692,F002072,2019/1/6,12209.35
S02693,F002073,2018/12/18,8458.2
S02694,F002074,2018/12/18,11691.580000000002
S02695,F002075,2018/12/30,6465.36
S02696,F002076,2018/12/15,5122.24
S02697,F002077,2019/4/29,6142.13
S02698,F002078,2019/4/17,13301.76
S02699,F002079,2018/12/15,11437.4
S02700,F002080,2018/12/21,14765.0
S02701,F002081,2018/12/22,4574.88
S02702,F002082,2018/12/22,12298.9
S02703,F002083,2019/1/6,4320.16
S02704,F002084,2019/8/1,6400.02
S02705,F002085,2018/12/16,2193.2937
S02706,F002085,2019/2/27,1244.7976319999998
S02707,F002085,2019/3/22,700.198668
S02708,F002086,2019/6/15,4986.240000000001
S02709,F002087,2019/5/22,9088.38
S02710,F002088,2018/12/21,9424.2848
S02711,F002088,2019/2/5,2384.089344000001
S02712,F002088,2019/4/4,927.1458559999994
S02713,F002089,2018/12/15,1588.0800000000002
S02714,F002090,2019/1/1,5841.29
S02715,F002091,2019/7/27,14884.320000000002
S02716,F002092,2019/2/18,8516.310000000001
S02717,F002093,2018/12/23,5648.42
S02718,F002094,2019/6/1,1758.6240000000005
S02719,F002094,2019/7/8,1333.6232
S02720,F002094,2019/8/19,571.5527999999999
S02721,F002095,2019/1/8,3624.84
S02722,F002096,2018/12/29,13215.3
S02723,F002097,2019/8/21,11502.4
S02724,F002098,2018/12/29,6056.4
S02725,F002099,2018/12/19,8914.800000000001
S02726,F002100,2019/2/28,3488.6800000000003
S02727,F002101,2018/12/13,935.239
S02728,F002101,2019/2/11,4966.11909
S02729,F002101,2019/3/18,3451.03191
S02730,F002102,2019/6/24,9223.55
S02731,F002103,2018/12/24,13205.94
S02732,F002104,2019/1/28,5158.34
S02733,F002105,2019/1/14,13059.740000000002
S02734,F002106,2019/7/4,3366.3
S02735,F002107,2018/12/14,3879.400000000001
S02736,F002108,2018/12/17,9335.28
S02737,F002109,2019/5/15,4935.4400000000005
S02738,F002110,2019/7/25,2952.9500000000003
S02739,F002111,2018/12/8,3517.2
S02740,F002112,2019/7/7,3446.1504000000004
S02741,F002112,2019/8/8,1242.70272
S02742,F002112,2019/10/26,532.5868799999998
S02743,F002113,2018/12/29,8376.6
S02744,F002114,2019/2/16,5940.0
S02745,F002115,2019/1/11,4170.6
S02746,F002116,2018/12/16,6555.6
S02747,F002117,2019/2/10,5398.9474
S02748,F002117,2019/3/9,999.857012
S02749,F002117,2019/5/4,612.8155880000004
S02750,F002118,2019/2/13,9517.86
S02751,F002119,2019/6/10,8259.300000000001
S02752,F002120,2019/9/1,5186.43
S02753,F002121,2018/12/30,7057.18
S02754,F002122,2019/1/28,6564.880000000001
S02755,F002123,2018/12/19,512.5319999999999
S02756,F002123,2019/2/9,1539.30444
S02757,F002123,2019/3/24,1365.0435599999996
S02758,F002124,2018/12/20,5548.435199999999
S02759,F002124,2019/2/6,1657.3248000000003
S02760,F002125,2019/7/26,9425.28
S02761,F002126,2019/1/17,11403.990000000002
S02762,F002127,2018/12/14,3257.43
S02763,F002128,2019/7/27,11618.31
S02764,F002129,2019/2/11,4316.81
S02765,F002130,2019/2/13,1898.478
S02766,F002130,2019/3/25,5132.922
S02767,F002131,2019/3/22,10993.32
S02768,F002132,2019/1/11,10748.43
S02769,F002133,2018/12/14,6348.6262
S02770,F002133,2019/2/27,6607.7538
S02771,F002134,2018/12/19,14751.8
S02772,F002135,2019/9/28,2998.5
S02773,F002136,2019/2/20,4584.32
S02774,F002137,2019/2/6,7747.96
S02775,F002138,2019/2/12,5273.985600000001
S02776,F002138,2019/3/22,2560.813008
S02777,F002138,2019/4/27,1931.8413920000005
S02778,F002139,2018/12/13,2996.76
S02779,F002140,2018/12/23,11200.86
S02780,F002141,2019/7/19,10442.75
S02781,F002142,2019/2/8,6862.05
S02782,F002143,2019/6/22,7544.71
S02783,F002144,2018/12/26,8122.4
S02784,F002145,2019/1/8,8912.4132
S02785,F002145,2019/2/7,3386.717016
S02786,F002145,2019/3/27,2075.729783999999
S02787,F002146,2019/7/16,1477.3034999999998
S02788,F002146,2019/10/3,2567.961015
S02789,F002146,2019/10/23,1048.8854849999998
S02790,F002147,2019/6/6,1625.3159999999998
S02791,F002147,2019/7/5,3572.74008
S02792,F002147,2019/9/12,2189.74392
S02793,F002148,2018/12/13,4758.75
S02794,F002148,2019/3/3,4758.75
S02795,F002149,2018/12/18,3736.44
S02796,F002150,2018/12/29,12350.0
S02797,F002151,2019/2/10,3928.190000000001
S02798,F002152,2018/12/26,4573.8
S02799,F002153,2019/2/7,7937.16
S02800,F002154,2018/12/5,5085.1
S02801,F002155,2019/4/3,5202.0
S02802,F002156,2019/6/11,13409.1
S02803,F002157,2018/12/13,6489.9
S02804,F002158,2018/12/22,5034.56
S02805,F002159,2018/12/23,11112.64
S02806,F002160,2019/8/25,8076.719999999998
S02807,F002161,2019/4/19,6462.48
S02808,F002162,2019/3/6,9372.42
S02809,F002163,2019/1/17,9524.8
S02810,F002164,2019/2/8,8058.05
S02811,F002165,2019/1/15,1913.4648
S02812,F002165,2019/3/31,8716.8952
S02813,F002166,2019/1/25,8510.43
S02814,F002167,2019/2/18,2351.63
S02815,F002168,2019/4/10,7193.8152
S02816,F002168,2019/5/19,2029.0248
S02817,F002169,2019/3/16,13443.080000000002
S02818,F002170,2019/4/6,6139.75
S02819,F002171,2019/4/25,5929.9
S02820,F002172,2019/1/26,2350.46
S02821,F002172,2019/3/10,1007.34
S02822,F002173,2019/5/11,8032.48
S02823,F002174,2019/8/3,2333.1483000000003
S02824,F002174,2019/9/12,8777.0817
S02825,F002175,2019/1/9,3938.9688
S02826,F002175,2019/3/13,1531.8212
S02827,F002176,2019/1/24,8406.24
S02828,F002177,2019/1/22,13886.65
S02829,F002178,2019/3/2,4157.6
S02830,F002179,2019/6/27,12289.75
S02831,F002180,2019/5/7,13772.72
S02832,F002181,2019/1/20,2256.1308000000004
S02833,F002181,2019/3/13,8176.862628
S02834,F002181,2019/5/21,5682.226572000001
S02835,F002182,2019/1/10,1527.3023999999998
S02836,F002182,2019/3/19,8018.3376
S02837,F002183,2019/6/6,5179.200000000001
S02838,F002184,2019/1/18,11933.21
S02839,F002185,2019/9/21,11555.4
S02840,F002186,2019/1/17,4461.240000000001
S02841,F002187,2019/1/6,5636.919599999999
S02842,F002187,2019/3/6,842.6472120000003
S02843,F002187,2019/5/10,747.2531880000006
S02844,F002188,2019/1/27,4786.2
S02845,F002189,2019/2/11,11427.4
S02846,F002190,2019/1/17,10471.36
S02847,F002191,2019/1/30,9496.5
S02848,F002192,2019/2/9,10078.62
S02849,F002193,2019/2/5,3418.36
S02850,F002194,2019/1/31,3656.4
S02851,F002195,2019/5/16,12455.45
S02852,F002196,2019/10/1,7380.45
S02853,F002197,2019/9/11,3516.7000000000003
S02854,F002198,2019/9/16,4960.29
S02855,F002199,2019/9/21,3023.7288
S02856,F002199,2019/11/1,1062.3912000000005
S02857,F002200,2019/1/4,10419.41
S02858,F002201,2019/1/7,8843.78
S02859,F002202,2019/1/25,4755.53
S02860,F002203,2019/9/10,2096.9685
S02861,F002203,2019/10/9,4082.09868
S02862,F002203,2019/11/14,1587.4828199999993
S02863,F002204,2019/1/18,5112.8
S02864,F002205,2019/1/11,12757.36
S02865,F002206,2019/7/11,8830.25
S02866,F002207,2019/8/28,6196.68
S02867,F002208,2019/1/13,1623.385
S02868,F002208,2019/2/11,1128.115
S02869,F002209,2019/1/28,3288.6000000000004
S02870,F002210,2019/7/21,3563.88
S02871,F002211,2019/7/23,19731.6
S02872,F002212,2019/3/22,9233.04
S02873,F002213,2019/4/30,5963.1
S02874,F002214,2019/8/1,4520.64
S02875,F002215,2019/9/8,8702.1
S02876,F002216,2019/10/12,3536.4700000000003
S02877,F002217,2019/8/18,1220.94
S02878,F002217,2019/10/12,7500.059999999999
S02879,F002218,2019/1/24,4921.02
S02880,F002219,2019/2/17,7076.08
S02881,F002220,2019/1/30,8179.38
S02882,F002221,2019/11/29,2341.46
S02883,F002222,2019/8/18,8236.79
S02884,F002223,2019/1/29,3761.1
S02885,F002224,2019/6/27,7270.74
S02886,F002225,2019/1/29,13237.29
S02887,F002226,2019/1/26,7480.44
S02888,F002227,2019/7/14,5395.18
S02889,F002228,2019/2/21,10765.71
S02890,F002229,2019/6/14,9338.64
S02891,F002230,2019/1/26,6829.12
S02892,F002231,2019/8/22,10631.6
S02893,F002232,2019/1/26,6100.16
S02894,F002233,2019/5/7,7261.8
S02895,F002234,2019/1/15,6756.990000000001
S02896,F002235,2019/1/18,7077.56
S02897,F002236,2019/1/18,7292.55
S02898,F002237,2019/1/29,7545.24
S02899,F002238,2019/7/24,1380.1536
S02900,F002238,2019/9/7,2271.3384960000003
S02901,F002238,2019/10/24,1277.627904
S02902,F002239,2019/1/12,9628.91
S02903,F002240,2019/3/5,9605.7
S02904,F002241,2019/5/18,7854.0
S02905,F002242,2019/5/18,3649.52
S02906,F002243,2019/1/20,1709.8848
S02907,F002243,2019/2/16,8239.014144
S02908,F002243,2019/3/21,3204.0610560000005
S02909,F002244,2019/2/4,8967.86
S02910,F002245,2019/2/10,19804.8
S02911,F002246,2019/3/17,17737.170000000002
S02912,F002247,2019/1/12,3215.0952
S02913,F002247,2019/3/25,665.921088
S02914,F002247,2019/5/9,523.223712
S02915,F002248,2019/6/23,6336.33
S02916,F002249,2019/1/21,11182.36
S02917,F002250,2019/5/18,6772.08
S02918,F002250,2019/7/19,5320.92
S02919,F002251,2019/4/20,7074.1
S02920,F002252,2019/2/2,9946.42
S02921,F002253,2019/1/18,5378.64
S02922,F002254,2019/1/12,2098.9440000000004
S02923,F002254,2019/3/7,1903.04256
S02924,F002254,2019/5/6,1828.4134400000005
S02925,F002255,2019/5/2,9645.3
S02926,F002256,2019/9/9,9134.32
S02927,F002257,2019/5/29,3108.82
S02928,F002258,2019/5/16,12606.33
S02929,F002259,2019/1/21,8538.98
S02930,F002260,2019/2/25,3602.495000000001
S02931,F002260,2019/4/5,2557.77145
S02932,F002260,2019/5/17,1044.7235499999997
S02933,F002261,2019/1/5,4768.452
S02934,F002261,2019/2/5,4401.648
S02935,F002262,2019/1/27,11944.32
S02936,F002263,2019/1/7,6684.740000000001
S02937,F002264,2019/3/7,6794.820000000001
S02938,F002265,2019/1/14,3563.4330000000004
S02939,F002265,2019/2/23,2064.3336
S02940,F002265,2019/5/2,516.0833999999995
S02941,F002266,2019/1/29,9860.58
S02942,F002267,2019/2/28,10672.3
S02943,F002268,2019/9/26,4704.49
S02944,F002268,2019/12/15,3525.4872000000005
S02945,F002269,2019/5/13,7813.125
S02946,F002269,2019/6/24,7066.5375
S02947,F002269,2019/8/1,2482.8375
S02948,F002270,2019/1/10,10305.15
S02949,F002271,2019/5/14,5404.700000000001
S02950,F002272,2019/1/23,6296.94
S02951,F002273,2019/7/14,5159.7
S02952,F002274,2019/1/12,4715.88
S02953,F002275,2019/3/19,4161.3762
S02954,F002275,2019/6/1,2168.85285
S02955,F002275,2019/7/29,722.9509500000004
S02956,F002276,2019/2/11,13358.8
S02957,F002277,2019/1/13,1637.0688
S02958,F002277,2019/3/8,8594.6112
S02959,F002279,2019/10/4,9824.76
S02960,F002280,2019/2/20,4206.012
S02961,F002280,2019/4/22,783.2276400000003
S02962,F002280,2019/5/23,694.5603600000004
S02963,F002281,2019/7/19,8181.16
S02964,F002282,2019/2/17,12776.04
S02965,F002283,2019/5/9,1348.5375
S02966,F002283,2019/7/4,7641.7125
S02967,F002284,2019/2/22,2757.8880000000004
S02968,F002284,2019/5/5,1268.62848
S02969,F002284,2019/7/6,569.9635200000001
S02970,F002285,2019/1/15,12216.54
S02971,F002286,2019/1/30,8364.76
S02972,F002287,2019/3/7,7178.250000000001
S02973,F002288,2019/2/18,4434.54
S02974,F002289,2019/2/12,5583.36
S02975,F002290,2019/4/17,6359.8
S02976,F002291,2019/3/31,2810.1
S02977,F002292,2019/8/30,3909.5532
S02978,F002292,2019/10/14,4926.037031999999
S02979,F002292,2019/12/5,1730.769768
S02980,F002293,2019/2/22,6457.95
S02981,F002294,2019/4/5,3582.7
S02982,F002295,2019/4/2,3783.86
S02983,F002296,2019/2/9,6849.9800000000005
S02984,F002297,2019/5/5,5884.08
S02985,F002298,2019/4/19,12738.24
S02986,F002299,2019/4/14,2517.3
S02987,F002300,2019/4/20,2452.0
S02988,F002301,2019/7/1,3003.12
S02989,F002302,2019/9/15,6902.28
S02990,F002303,2019/11/5,5536.4
S02991,F002303,2020/1/16,761.2550000000001
S02992,F002304,2019/2/15,3085.6
S02993,F002305,2019/2/25,7095.0
S02994,F002306,2019/2/15,6516.09
S02995,F002307,2019/4/30,2948.0
S02996,F002308,2019/3/1,4362.0
S02997,F002309,2019/2/24,7530.83
S02998,F002310,2019/2/15,4240.68
S02999,F002311,2019/5/5,7501.78
S03000,F002312,2019/6/13,3243.2000000000003
S03001,F002313,2019/5/14,2032.335
S03002,F002313,2019/7/5,2483.965
S03003,F002314,2019/6/13,2044.1526000000003
S03004,F002314,2019/7/27,918.3874
S03005,F002315,2019/4/1,7868.07
S03006,F002316,2019/3/6,5934.6
S03007,F002317,2019/3/23,5993.68
S03008,F002318,2019/6/14,9578.7
S03009,F002319,2019/3/6,12068.75
S03010,F002320,2019/2/19,2892.576
S03011,F002320,2019/4/29,7896.73248
S03012,F002320,2019/5/21,7289.29152
S03013,F002321,2019/10/9,7407.9
S03014,F002322,2019/7/30,8406.42
S03015,F002323,2019/6/4,5187.6
S03016,F002324,2019/3/26,1028.25
S03017,F002324,2019/6/11,3084.75
S03018,F002325,2019/2/15,5319.04
S03019,F002326,2019/8/29,8675.52
S03020,F002327,2019/7/10,2363.7
S03021,F002327,2019/8/27,5460.147
S03022,F002327,2019/10/26,1630.9529999999995
S03023,F002328,2019/2/5,8231.5
S03024,F002329,2019/10/15,7630.2
S03025,F002330,2019/6/14,4865.4
S03026,F002331,2019/5/9,4077.7
S03027,F002332,2019/3/11,1362.5724000000002
S03028,F002332,2019/4/29,5125.8676000000005
S03029,F002333,2019/2/8,6532.308000000001
S03030,F002333,2019/3/20,2648.96352
S03031,F002333,2019/6/2,2081.32848
S03032,F002334,2019/2/7,5078.85
S03033,F002335,2019/3/26,9876.72
S03034,F002336,2019/10/14,10531.84
S03035,F002337,2019/7/26,9559.78
S03036,F002338,2019/9/5,3908.8
S03037,F002339,2019/6/26,4869.06
S03038,F002340,2019/2/26,10032.53
S03039,F002341,2019/4/11,8705.73
S03040,F002342,2019/2/15,6126.84
S03041,F002342,2019/4/22,4084.56
S03042,F002343,2019/4/9,4175.360000000001
S03043,F002344,2019/2/26,16450.5
S03044,F002345,2019/2/23,4238.22
S03045,F002346,2019/2/24,8760.24
S03046,F002347,2019/10/24,3381.98
S03047,F002348,2019/2/14,7599.12
S03048,F002349,2020/1/17,3853.3
S03049,F002350,2019/2/12,4185.94
S03050,F002351,2019/3/7,5458.05
S03051,F002352,2019/3/20,317.54580000000004
S03052,F002352,2019/4/14,1952.6179920000004
S03053,F002352,2019/5/12,616.6162079999999
S03054,F002353,2019/6/11,9317.7
S03055,F002354,2019/4/14,3449.81
S03056,F002355,2019/2/6,4760.88
S03057,F002356,2019/5/11,4575.4176
S03058,F002356,2019/7/24,1544.2034400000002
S03059,F002356,2019/9/14,1029.4689600000002
S03060,F002357,2019/3/26,3795.88
S03061,F002358,2019/6/12,5832.32
S03062,F002359,2019/5/2,2962.44
S03063,F002360,2019/11/13,9338.349999999999
S03064,F002361,2019/9/30,5101.74
S03065,F002362,2019/8/4,3708.16
S03066,F002363,2019/7/19,8340.75
S03067,F002364,2019/4/13,5292.610000000001
S03068,F002365,2019/3/18,4041.62
S03069,F002366,2019/3/13,6214.56
S03070,F002367,2019/5/29,3465.042
S03071,F002367,2019/8/14,8085.098000000004
S03072,F002368,2019/7/25,3368.8
S03073,F002369,2019/5/28,5745.400000000001
S03074,F002370,2019/4/16,14062.43
S03075,F002371,2019/2/16,9316.25
S03076,F002372,2019/2/17,4141.35
S03077,F002373,2019/2/16,8632.26
S03078,F002374,2019/2/4,6457.4800000000005
S03079,F002375,2019/4/29,3475.6000000000004
S03080,F002376,2019/3/14,9733.86
S03081,F002377,2019/11/22,5041.96
S03082,F002378,2019/3/3,1615.3728
S03083,F002378,2019/5/13,1213.6366079999998
S03084,F002378,2019/7/22,682.670592
S03085,F002379,2019/2/8,3609.24
S03086,F002380,2019/9/4,10916.8
S03087,F002381,2019/8/10,8331.9
S03088,F002382,2019/10/22,9830.7
S03089,F002383,2019/2/21,2839.2000000000003
S03090,F002384,2019/2/9,7034.85
S03091,F002385,2019/3/31,14102.72
S03092,F002386,2019/8/16,9390.3
S03093,F002387,2019/5/12,1587.1554999999998
S03094,F002387,2019/6/7,6766.294499999999
S03095,F002388,2019/3/4,1944.84
S03096,F002388,2019/5/1,648.2800000000001
S03097,F002388,2019/7/2,648.2800000000002
S03098,F002389,2019/2/17,4136.1
S03099,F002390,2019/3/18,3242.4
S03100,F002391,2019/2/20,10285.8
S03101,F002392,2019/2/22,7056.6
S03102,F002393,2019/10/6,10190.070000000002
S03103,F002394,2019/2/12,1586.4392
S03104,F002394,2019/4/27,6763.2408000000005
S03105,F002395,2019/5/26,8386.8
S03106,F002396,2019/3/6,13446.9
S03107,F002397,2019/2/11,6796.7300000000005
S03108,F002398,2019/4/8,4183.52
S03109,F002399,2019/7/15,9902.86
S03110,F002400,2019/4/21,8117.76
S03111,F002401,2019/3/4,6402.96
S03112,F002402,2019/2/13,3190.1000000000004
S03113,F002403,2019/2/19,10861.68
S03114,F002404,2019/11/3,8080.96
S03115,F002405,2019/2/9,10025.52
S03116,F002406,2019/4/8,9193.26
S03117,F002407,2019/10/17,8421.6
S03118,F002408,2019/2/21,6010.52
S03119,F002409,2019/2/13,8687.14
S03120,F002410,2019/5/16,4673.57
S03121,F002411,2019/6/8,9297.0
S03122,F002412,2019/10/28,4222.96
S03123,F002412,2019/12/30,5097.716
S03124,F002413,2019/4/9,4248.285
S03125,F002413,2019/5/17,1735.215
S03126,F002414,2019/2/12,6409.0952
S03127,F002414,2019/3/13,2023.9248000000007
S03128,F002415,2019/4/23,3643.52
S03129,F002416,2019/6/3,8188.95
S03130,F002417,2019/3/28,6216.7300000000005
S03131,F002418,2019/6/14,7445.92
S03132,F002419,2019/3/28,8812.45
S03133,F002420,2019/4/16,8325.8
S03134,F002421,2019/3/12,10038.27
S03135,F002422,2019/4/2,7005.87
S03136,F002423,2019/10/20,3902.2055999999993
S03137,F002423,2019/11/23,5202.9408
S03138,F002424,2019/8/24,13802.88
S03139,F002425,2019/4/21,6696.13
S03140,F002426,2019/3/28,5410.26
S03141,F002427,2019/3/26,12892.9
S03142,F002428,2019/11/15,13520.96
S03143,F002429,2019/8/16,12653.1
S03144,F002430,2019/3/22,14400.75
S03145,F002431,2019/9/23,1889.326
S03146,F002431,2019/10/25,4205.274
S03147,F002432,2019/6/1,19939.82
S03148,F002433,2019/3/24,4418.982000000001
S03149,F002433,2019/6/9,3604.959
S03150,F002433,2019/8/4,3604.9590000000007
S03151,F002434,2019/4/20,11680.46
S03152,F002435,2019/10/18,3707.4
S03153,F002436,2019/3/18,13770.0
S03154,F002437,2019/3/9,9676.51
S03155,F002438,2019/4/29,10302.0
S03156,F002439,2019/3/22,5725.173999999999
S03157,F002439,2019/5/14,13035.7808
S03158,F002439,2019/6/4,3258.9451999999983
S03159,F002440,2019/11/19,4015.8
S03160,F002441,2019/7/18,19466.14
S03161,F002442,2019/3/22,7132.8
S03162,F002443,2019/3/26,5960.4800000000005
S03163,F002444,2019/4/1,9263.97
S03164,F002445,2019/9/8,13589.8
S03165,F002446,2019/11/10,10158.69
S03166,F002447,2019/9/21,10559.5
S03167,F002448,2019/7/18,5519.14
S03168,F002449,2019/5/3,9507.42
S03169,F002450,2019/3/14,7824.08
S03170,F002451,2019/3/29,3474.6000000000004
S03171,F002452,2019/10/14,7408.32
S03172,F002453,2019/3/16,2615.054
S03173,F002453,2019/4/26,3069.8460000000005
S03174,F002454,2019/10/3,24182.9
S03175,F002455,2019/4/26,4794.1
S03176,F002456,2019/3/29,14485.45
S03177,F002457,2019/4/7,2648.9232
S03178,F002457,2019/5/23,9391.6368
S03179,F002458,2019/3/29,6758.84
S03180,F002459,2019/3/22,4014.7848
S03181,F002459,2019/5/24,6279.5352
S03182,F002460,2019/3/7,9184.8
S03183,F002461,2019/9/12,8573.9148
S03184,F002461,2019/11/10,5185.630692000001
S03185,F002461,2019/12/7,2118.074508
S03186,F002462,2019/5/6,5652.801
S03187,F002462,2019/5/29,6771.37041
S03188,F002462,2019/7/3,4705.528590000002
S03189,F002463,2019/11/17,6009.32
S03190,F002464,2019/12/15,11035.04
S03191,F002465,2019/7/25,6234.75
S03192,F002466,2019/4/21,1020.096
S03193,F002466,2019/5/29,4774.049280000001
S03194,F002466,2019/8/10,4406.81472
S03195,F002467,2019/5/7,3099.2808
S03196,F002467,2019/7/17,3397.9387679999995
S03197,F002467,2019/9/18,2894.5404320000007
S03198,F002468,2019/3/25,16827.210000000003
S03199,F002469,2019/11/20,5103.06
S03200,F002470,2019/4/13,5453.37
S03201,F002471,2019/4/4,909.6648
S03202,F002471,2019/4/26,3225.1752
S03203,F002472,2019/9/3,4581.84
S03204,F002473,2019/7/27,14128.8
S03205,F002474,2019/4/20,2464.8596
S03206,F002474,2019/7/6,800.681812
S03207,F002474,2019/7/26,710.0385879999999
S03208,F002475,2019/3/23,7446.6
S03209,F002476,2019/5/13,3386.3532
S03210,F002476,2019/7/13,7537.3668
S03211,F002477,2019/9/29,5177.18
S03212,F002478,2019/3/17,14383.05
S03213,F002479,2019/3/9,5174.13
S03214,F002480,2019/3/26,18086.6
S03215,F002481,2019/3/12,2550.86
S03216,F002482,2019/3/9,6665.88
S03217,F002484,2019/11/4,4366.44
S03218,F002485,2019/11/17,6044.318
S03219,F002485,2019/12/28,5522.597919999999
S03220,F002486,2019/5/23,4521.551600000001
S03221,F002486,2019/7/15,3503.2195440000005
S03222,F002486,2019/9/19,1804.688856
S03223,F002487,2019/3/26,15244.9
S03224,F002488,2019/8/12,13262.760000000002
S03225,F002489,2019/10/2,4800.51
S03226,F002490,2019/3/16,10761.84
S03227,F002492,2019/5/8,7168.7300000000005
S03228,F002493,2019/7/4,15869.7
S03229,F002494,2019/4/16,4135.2300000000005
S03230,F002495,2019/9/7,7897.45
S03231,F002496,2019/3/15,10292.16
S03232,F002497,2019/9/6,4166.54
S03233,F002498,2019/8/10,1660.3608000000002
S03234,F002498,2019/9/18,3724.261464
S03235,F002498,2019/10/16,1834.3377360000004
S03236,F002499,2019/3/12,1806.2352
S03237,F002499,2019/5/7,4883.524799999999
S03238,F002500,2019/5/4,11248.1775
S03239,F002500,2019/6/6,10807.0725
S03240,F002501,2019/9/23,16679.850000000002
S03241,F002502,2019/12/2,9769.65
S03242,F002503,2019/4/24,7909.0008
S03243,F002503,2019/5/24,1698.3538560000002
S03244,F002503,2019/6/27,799.2253440000004
S03245,F002504,2019/3/27,8194.32
S03246,F002505,2019/4/24,12293.679999999998
S03247,F002506,2019/4/16,19166.42
S03248,F002507,2019/3/27,11689.32
S03249,F002508,2019/7/20,11045.98
S03250,F002509,2019/9/12,8207.167800000001
S03251,F002509,2019/10/14,1226.8663659999995
S03252,F002509,2019/11/16,1087.9758339999987
S03253,F002510,2019/3/31,12636.75
S03254,F002511,2019/5/10,5391.540000000001
S03255,F002512,2019/11/23,5314.995
S03256,F002512,2019/12/31,2277.855
S03257,F002513,2019/3/7,6028.74
S03258,F002514,2019/10/28,9202.6
S03259,F002515,2019/8/27,1275.5327000000002
S03260,F002515,2019/9/30,4438.853796
S03261,F002515,2019/11/11,4097.403504
S03262,F002516,2019/4/24,13004.320000000002
S03263,F002517,2019/3/27,2358.447
S03264,F002517,2019/6/4,6712.502999999999
S03265,F002518,2019/9/27,8024.16
S03266,F002519,2019/4/26,3622.464
S03267,F002519,2019/7/15,1408.7360000000003
S03268,F002520,2019/12/4,15473.53
S03269,F002521,2019/3/28,6269.799999999999
S03270,F002522,2019/7/7,3409.67
S03271,F002523,2019/3/30,9659.8656
S03272,F002523,2019/5/1,2077.498368
S03273,F002523,2019/5/30,807.9160319999991
S03274,F002524,2019/8/5,10948.924800000004
S03275,F002524,2019/10/22,3457.555199999999
S03276,F002525,2019/5/15,8715.720000000001
S03277,F002526,2019/3/27,10642.320000000002
S03278,F002527,2019/3/22,8689.41
S03279,F002528,2019/6/4,4426.2
S03280,F002529,2019/3/23,3062.18
S03281,F002530,2019/3/31,7630.48
S03282,F002530,2019/5/9,7630.48
S03283,F002531,2019/3/21,10155.25
S03284,F002532,2019/5/6,6477.75
S03285,F002533,2019/6/16,16657.08
S03286,F002534,2019/10/22,23206.4
S03287,F002535,2019/3/27,13370.5
S03288,F002536,2019/4/17,15057.01
S03289,F002537,2019/3/26,4005.72
S03290,F002538,2019/3/12,8740.98
S03291,F002539,2019/9/16,1737.072
S03292,F002539,2019/11/5,6948.2880000000005
S03293,F002540,2019/12/12,5487.72
S03294,F002541,2019/5/10,5958.5
S03295,F002542,2019/8/26,4040.7
S03296,F002543,2019/6/20,14648.48
S03297,F002544,2019/7/16,9872.8
S03298,F002545,2019/10/8,7220.16
S03299,F002546,2019/4/5,5428.8
S03300,F002547,2019/4/19,8785.843200000001
S03301,F002547,2019/5/21,2774.4768000000004
S03302,F002548,2019/6/10,9369.36
S03303,F002549,2019/4/14,16059.56
S03304,F002550,2019/10/10,8143.380000000001
S03305,F002551,2019/4/13,10789.44
S03306,F002552,2020/1/5,24957.1
S03307,F002553,2019/10/18,10605.0
S03308,F002554,2020/1/16,8129.0999999999985
S03309,F002555,2019/4/9,10310.16
S03310,F002556,2019/6/13,8453.86
S03311,F002557,2019/4/24,21400.75
S03312,F002558,2019/6/23,19310.7
S03313,F002559,2019/5/5,6107.97
S03314,F002560,2019/7/8,14032.48
S03315,F002561,2019/7/13,5315.31
S03316,F002562,2019/5/2,18392.92
S03317,F002563,2019/11/24,5475.84
S03318,F002564,2019/12/26,19355.78
S03319,F002565,2019/5/19,6173.97
S03320,F002566,2019/4/15,8772.75
S03321,F002567,2019/9/18,13581.4
S03322,F002568,2019/4/19,9593.82
S03323,F002569,2019/4/28,8121.645
S03324,F002569,2019/6/29,4769.855
S03325,F002570,2019/10/17,9144.81
S03326,F002571,2019/6/4,12727.68
S03327,F002572,2019/4/7,8448.12
S03328,F002572,2019/5/28,3935.1888
S03329,F002572,2019/7/21,1242.6911999999993
S03330,F002573,2019/6/27,12923.4
S03331,F002574,2019/4/17,5260.147200000001
S03332,F002574,2019/7/4,2130.359616
S03333,F002574,2019/8/20,828.4731840000004
S03334,F002575,2019/4/7,8679.96
S03335,F002576,2019/6/15,8168.32
S03336,F002577,2019/4/27,12725.18
S03337,F002578,2019/4/5,11939.99
S03338,F002579,2019/12/23,10472.88
S03339,F002580,2019/10/9,7171.56
S03340,F002581,2019/4/16,8402.039999999999
S03341,F002582,2019/4/21,8946.0
